price,category,type,make,model,year,finish,condition,auction,shipping_cost,accepts_offers,date
1049.00,left-handed,electric-guitars,Schecter,C1 SLS Elite Left Handed,,Black Fade Burst,Mint,False,65.00,True,2022-03-26T17:39:30-05:00
1399.99,left-handed,electric-guitars,Gibson,Gibson Les Paul Left-Handed Electric Guitar Black w/ Case & Pickup,2010,Studio,Excellent,False,180.00,False,2022-03-26T15:21:01-05:00
849.00,left-handed,electric-guitars,PRS,101794::BG:,,Black Gold,Brand New,False,0.00,False,2022-03-26T13:38:47-05:00
599.00,left-handed,electric-guitars,ESP LTD,F-200 Left Handed,,Black Satin,Brand New,False,0.00,False,2022-03-26T13:21:41-05:00
800.00,left-handed,electric-guitars,ESP,LECARMSWSLH,,Snow White Satin,Mint,False,0.00,False,2022-03-26T11:35:47-05:00
850.00,left-handed,electric-guitars,ESP,LECFRBKMBLKSLH-1,,Black Metal,Mint,False,0.00,True,2022-03-26T10:37:20-05:00
2500.00,left-handed,electric-guitars,Mayones,Duvell Black Limba 7 String,2021,Natural,Mint,False,50.00,False,2022-03-26T09:00:27-05:00
1814.95,left-handed,electric-guitars,Fender,Telecaster American Professional II with OHSC,2021,Butterscotch,Mint,False,22.69,True,2022-03-26T07:28:54-05:00
799.99,left-handed,electric-guitars,Fender,0145222500,,Sunburst,Brand New,False,0.00,False,2022-03-25T18:15:33-05:00
1200.00,left-handed,electric-guitars,Duoton,Strat,2020,British Racing Green,Very Good,False,113.57,False,2022-03-25T18:03:13-05:00
699.00,left-handed,electric-guitars,ESP LTD,LTD KH-202 LH,,Black,Brand New,False,0.00,False,2022-03-25T17:47:31-05:00
497.48,left-handed,electric-guitars,Ibanez,JEMJRL Steve Vai Signature,2018,White,Mint,False,66.33,False,2022-03-25T16:40:19-05:00
136.27,left-handed,electric-guitars,Ibanez,Gio GRG170DXL Left Handed,,,Good,False,16.35,False,2022-03-25T14:55:35-05:00
3119.44,left-handed,electric-guitars,Skervesen,"Lizard 6-string 25,5”-27,0”",2016,Transparent Blue Burst,Mint,False,28.25,False,2022-03-25T14:30:49-05:00
289.99,left-handed,electric-guitars,Squier,Telecaster,,Butterscotch Blonde,Brand New,False,0.00,False,2022-03-25T13:08:10-05:00
849.99,left-handed,electric-guitars,Fender,0144512500,,3 Color Sunburst,Brand New,False,39.00,False,2022-03-25T12:27:27-05:00
3108.00,left-handed,electric-guitars,Custom Build,TL60,2022,Ice Blue Metallic,Excellent,False,100.00,False,2022-03-25T12:20:21-05:00
1550.00,left-handed,electric-guitars,Fender,American Telecaster Left Handed,2000,Black,Very Good,False,100.00,True,2022-03-25T10:35:34-05:00
1898.93,left-handed,electric-guitars,Fender,Fender American Ultra Stratocaster Left-Handed Electric Guitar Ultraburst (Rosewood),,,Mint,False,12.50,False,2022-03-25T08:06:40-05:00
1898.93,left-handed,electric-guitars,Fender,Fender American Ultra Stratocaster Left-Handed Electric Guitar Texas Tea,,,Mint,False,12.50,False,2022-03-25T08:04:53-05:00
538.95,left-handed,electric-guitars,Epiphone,Les Paul Standard Left Handed,1996,,Mint,False,82.92,True,2022-03-24T20:51:43-05:00
499.00,left-handed,electric-guitars,ESP,LSN200HTMDMPSLH,,,Brand New,False,0.00,False,2022-03-24T19:16:32-05:00
1824.13,left-handed,electric-guitars,Fender,60th Anniversary Stratocaster Left-Handed,2014,3 Tone Sunburst,Mint,False,82.09,True,2022-03-24T18:00:21-05:00
1349.00,left-handed,electric-guitars,Schecter,Left Handed V-1 Apocalypse LH Electric Guitar #1305,,Red Reign,Brand New,False,79.00,False,2022-03-24T16:35:44-05:00
1898.93,left-handed,electric-guitars,Fender,Fender American Ultra Stratocaster Left-Handed Electric Guitar Ultraburst (Maple),,,Mint,False,12.50,False,2022-03-24T16:16:03-05:00
378.93,left-handed,electric-guitars,Michael Kelly,Michael Kelly 1953 Left-Handed Electric Guitar,,,Mint,False,12.50,False,2022-03-24T16:15:30-05:00
306.78,left-handed,electric-guitars,Squier,Affinity Telecaster,,Butterscotch Blonde,Brand New,False,33.17,False,2022-03-24T15:59:09-05:00
1149.99,left-handed,electric-guitars,Charvel,PM SC1 HH FR MPL Left-Handed Electric Guitar - x2886,,Snow White,Brand New,False,0.00,False,2022-03-24T15:26:01-05:00
1699.99,left-handed,electric-guitars,Fender,American Professional II Telecaster Lefty,,,Brand New,False,0.00,False,2022-03-24T14:23:21-05:00
1099.00,left-handed,electric-guitars,ESP LTD,SN-1000HT,,,Brand New,False,0.00,False,2022-03-24T14:17:53-05:00
400.00,left-handed,electric-guitars,Squier,Classic Vibe '60s Jazzmaster Left-Handed,2019,Olympic White,Excellent,False,0.00,True,2022-03-24T13:44:32-05:00
849.99,left-handed,electric-guitars,Fender,"Player Stratocaster 6-String Electric Guitar (Left-Hand, Capri Orange",,,Brand New,False,0.00,True,2022-03-24T12:34:50-05:00
849.00,left-handed,electric-guitars,PRS,"SE Custom 24 ""Lefty""",2021,Charcoal Burst,Brand New,False,0.00,False,2022-03-24T09:56:53-05:00
680.00,left-handed,electric-guitars,Fender,Stratocaster,2000,Black,Good,False,34.07,True,2022-03-24T08:46:56-05:00
849.99,left-handed,electric-guitars,Fender,Player Stratocaster Left-Handed with Pau Ferro Fretboard,2021,Black,Brand New,False,0.00,True,2022-03-23T16:55:26-05:00
1699.00,left-handed,electric-guitars,Fender,American Professional II Stratocaster Left-Handed with Maple Fretboard,2020 - Present,Mercury,Mint,False,699.00,True,2022-03-23T16:21:20-05:00
306.78,left-handed,electric-guitars,Squier,037-8213-550,,,Brand New,False,32.34,False,2022-03-23T16:19:33-05:00
489.19,left-handed,electric-guitars,Squier,037-4085-505,,,Brand New,False,0.00,False,2022-03-23T16:19:23-05:00
1218.85,left-handed,electric-guitars,Charvel,296-8101-576,,,Brand New,False,0.00,False,2022-03-23T16:18:38-05:00
1160.81,left-handed,electric-guitars,Charvel,296-8001-506,,,Brand New,False,0.00,False,2022-03-23T16:17:21-05:00
549.99,left-handed,electric-guitars,Gretsch,"G2622LH Streamliner Center Block with Laurel Fretboard, V-Stoptail Left-Handed",2020 - Present,Gunmetal,Brand New,False,40.00,False,2022-03-23T16:14:34-05:00
699.99,left-handed,electric-guitars,Jackson,SLXQ LH Transparent Black,,,Brand New,False,0.00,False,2022-03-23T16:03:57-05:00
3254.43,left-handed,electric-guitars,Gibson,Gibson Artist Collection Slash Les Paul Standard LH November Burst guitare électrique pour gaucher avec étui,,November Burst,Brand New,False,0.00,False,2022-03-23T16:00:14-05:00
1091.24,left-handed,electric-guitars,Gretsch,Gretsch G5422GLH Electromatic Classic Hollowbody DC Snowcrest White guitare hollow body pour gauchers,,Snowcrest White,Brand New,False,0.00,False,2022-03-23T16:00:12-05:00
100.96,left-handed,electric-guitars,Fazley,Fazley FTL218LH-BK Black guitare électrique pour gaucher,,Black,Brand New,False,0.00,False,2022-03-23T16:00:12-05:00
112.30,left-handed,electric-guitars,LaPaz,LaPaz C90N LH guitare classique pour gaucher,,,Brand New,False,0.00,False,2022-03-23T16:00:11-05:00
112.30,left-handed,electric-guitars,Fazley,Fazley Hot Rod V2 FTD182LH-SG-M Surf Green guitare électrique pour gauchers avec chevalet fixe,,Surf Green,Brand New,False,0.00,False,2022-03-23T16:00:11-05:00
102.09,left-handed,electric-guitars,Fazley,Fazley W65-NT LH guitare acoustique folk pour gaucher,,,Brand New,False,0.00,False,2022-03-23T16:00:10-05:00
133.85,left-handed,electric-guitars,Fazley,Fazley W100N-4/4 LH guitare acoustique folk pour gaucher,,,Brand New,False,0.00,False,2022-03-23T16:00:10-05:00
123.64,left-handed,electric-guitars,Fazley,Fazley W100N-3/4 LH guitare acoustique folk pour gaucher,,,Brand New,False,0.00,False,2022-03-23T16:00:09-05:00
87.34,left-handed,electric-guitars,Fazley,Fazley W40-BK LH guitare acoustique folk pour gaucher,,,Brand New,False,0.00,False,2022-03-23T16:00:09-05:00
849.99,left-handed,electric-guitars,Fender,Player Telecaster Left-Handed Polar White Pau Ferro Fingerboard,,Polar White,Brand New,False,0.00,False,2022-03-23T14:25:53-05:00
2149.99,left-handed,electric-guitars,Fender,011-0133-850,,Butterscotch Blonde,Brand New,False,40.00,False,2022-03-23T13:44:01-05:00
849.99,left-handed,electric-guitars,Fender,PLAYER STRAT MN LEFT HANDED POLAR WHITE,,White,Brand New,False,0.00,False,2022-03-23T13:27:04-05:00
1149.00,left-handed,electric-guitars,Schecter,Diamond Series Ultra,2022,Satin Black,Brand New,False,0.00,False,2022-03-23T13:16:10-05:00
1649.00,left-handed,electric-guitars,Schecter,Diamond Series Banshee Mach-7 FR/S,2022,Fallout Burst,Brand New,False,0.00,False,2022-03-23T13:10:56-05:00
549.99,left-handed,electric-guitars,Gretsch,(154) G2622LH Streamliner? Center Block Double-Cut with V-Sto...,,Gunmetal,Brand New,False,0.00,False,2022-03-23T13:05:13-05:00
1699.99,left-handed,electric-guitars,Fender,American Professional II Telecaster,,678,Brand New,False,0.00,False,2022-03-23T13:01:52-05:00
849.99,left-handed,electric-guitars,Fender,Telecaster Left-Handed,,678,Brand New,False,0.00,False,2022-03-23T13:01:01-05:00
849.99,left-handed,electric-guitars,Fender,Telecaster Left-Handed,,678,Brand New,False,0.00,False,2022-03-23T13:00:49-05:00
112.30,left-handed,electric-guitars,LaPaz,LaPaz C90N LH Left-Handed Classical Guitar,,Classic,Brand New,False,11.34,False,2022-03-23T11:00:42-05:00
123.64,left-handed,electric-guitars,Fazley,Fazley W100N-3/4 LH Left-Handed Acoustic Guitar,,,Brand New,False,11.34,False,2022-03-23T11:00:41-05:00
133.85,left-handed,electric-guitars,Fazley,Fazley W100N-4/4 LH Left-Handed Acoustic Guitar,,,Brand New,False,11.34,False,2022-03-23T11:00:41-05:00
91.88,left-handed,electric-guitars,Fazley,Fazley W65-NT LH Left-Handed Acoustic Guitar,,,Brand New,False,11.34,False,2022-03-23T11:00:41-05:00
1514.60,left-handed,electric-guitars,ESP LTD,ESP LTD KH-602 LH Black Left-Handed Kirk Hammett Signature Guitar with Case,,Black,Brand New,False,11.34,False,2022-03-23T11:00:40-05:00
112.30,left-handed,electric-guitars,Fazley,Fazley Hot Rod V2 FTD182LH-SG-M Surf Green Left-Handed Electric Guitar with Fixed Bridge,,Surf Green,Brand New,False,11.34,False,2022-03-23T11:00:40-05:00
102.09,left-handed,electric-guitars,Fazley,Fazley FTL218LH-BK Black Left-Handed Electric Guitar,,Black,Brand New,False,11.34,False,2022-03-23T11:00:40-05:00
72.60,left-handed,electric-guitars,Fazley,Fazley W40-BK LH Left-Handed Acoustic Guitar,,,Brand New,False,11.34,False,2022-03-23T11:00:40-05:00
849.99,left-handed,electric-guitars,Fender,"Player Telecaster 6-String Electric Guitar (Left-Hand, 3-Color Sunburst",,,Brand New,False,0.00,True,2022-03-23T10:55:03-05:00
1304.49,left-handed,electric-guitars,Ibanez,Prestige RG 1570L Black,2009,Black,Mint,False,170.15,True,2022-03-23T10:31:22-05:00
2238.72,left-handed,electric-guitars,Gibson,Les Paul Classic,2017,Goldtop,Mint,False,82.92,True,2022-03-23T09:39:59-05:00
1803.60,left-handed,electric-guitars,Fender,Telecaster American Vintage 52 LH Lefty,2004,Butterscotch Blonde,Good,False,225.73,False,2022-03-23T01:28:02-05:00
275.00,left-handed,electric-guitars,Squier,Affinity Series Telecaster Left-Handed with Top-Loader Bridge,2021,Butterscotch Blonde,Mint,False,30.00,True,2022-03-22T17:42:59-05:00
1749.00,left-handed,electric-guitars,Schecter,Banshee Mach-6 Evertune LH,2022,Ember Burst,Brand New,False,0.00,False,2022-03-22T16:49:13-05:00
1449.00,left-handed,electric-guitars,Schecter,Diamond Series Synyster Custom-S,2022,Satin Gold Burst,Brand New,False,0.00,False,2022-03-22T16:43:02-05:00
1049.00,left-handed,electric-guitars,Schecter,DIAMOND SERIES Sun Valley Super Shredder FR/S,2022,Blue Reign,Brand New,False,0.00,False,2022-03-22T16:36:35-05:00
1049.00,left-handed,electric-guitars,Schecter,Banshee Elite-8 LH,2022,Gloss Natural,Brand New,False,40.00,False,2022-03-22T16:18:30-05:00
1149.00,left-handed,electric-guitars,ESP LTD,EC-1000FR LH,,Black Satin,Brand New,False,0.00,False,2022-03-22T14:18:53-05:00
1899.00,left-handed,electric-guitars,Fender,Lefty American Ultra Stratocaster Guitar with Case,2021,,Excellent,False,125.00,False,2022-03-22T12:11:21-05:00
3400.00,left-handed,electric-guitars,Collings,290 Left Handed,2013,Tv Yellow,Very Good,False,75.00,True,2022-03-22T11:58:39-05:00
3650.00,left-handed,electric-guitars,Fender,Fender Custom Shop 72 Telecaster Thinline Journeyman Relic,2021,Blonde,Mint,False,75.00,True,2022-03-22T11:21:45-05:00
452.80,left-handed,electric-guitars,Yamaha,Revstar Element RSE20L Black Gaucher,,,Brand New,False,0.00,False,2022-03-22T10:48:27-05:00
2429.10,left-handed,electric-guitars,Gibson,LPS600LB8NH1,2022,Bourbon Burst,Very Good,False,0.00,False,2022-03-22T07:11:18-05:00
724.37,left-handed,electric-guitars,Fender,Player Series Stratocaster Left Handed Tidepool,2020,3.59 Kg,Very Good,False,185.30,True,2022-03-22T00:52:44-05:00
1730.00,left-handed,electric-guitars,Fender,Mod Shop Telecaster Left-Handed,2020,Surf Green with Roasted Maple Neck,Mint,False,70.00,True,2022-03-21T17:16:27-05:00
995.00,left-handed,electric-guitars,ESP LTD,EC-FR/LH,2021,Black,Mint,False,39.95,True,2022-03-21T17:00:13-05:00
1799.99,left-handed,electric-guitars,Fender,American Professional II Telecaster,2021,Butterscotch Blonde,Brand New,False,0.00,False,2022-03-21T15:19:10-05:00
330.83,left-handed,electric-guitars,Squier,Affinity Series Telecaster Left-Handed with Top-Loader Bridge,,Butterscotch Blonde,Excellent,False,247.92,False,2022-03-21T15:17:42-05:00
380.00,left-handed,electric-guitars,Gretsch,G2622 Streamliner Double Cut | Left-Handed,,Torino Green,Fair,False,65.00,False,2022-03-21T14:53:29-05:00
317.62,left-handed,electric-guitars,Warmoth (Fender Licensed),Jazzmaster,2003,Brazilian Rosewood,Good,False,11.34,False,2022-03-21T14:04:50-05:00
1799.99,left-handed,electric-guitars,Fender,American Professional II Telecaster,,,Brand New,False,0.00,False,2022-03-21T14:04:16-05:00
1699.99,left-handed,electric-guitars,Fender,American Professional II Telecaster,,3 Color Sunburst,Brand New,False,0.00,False,2022-03-21T14:03:05-05:00
1699.00,left-handed,electric-guitars,B.C. Rich,Ironbird Extreme FR,2022,Matte White,Brand New,False,200.00,True,2022-03-21T13:17:20-05:00
1699.00,left-handed,electric-guitars,B.C. Rich,Ironbird Extreme FR,2022,Matte Black,Brand New,False,200.00,True,2022-03-21T13:15:04-05:00
2100.87,left-handed,electric-guitars,Fender,Kurt Cobain Mustang,2011,Fiesta Red,Excellent,False,272.54,True,2022-03-21T12:17:19-05:00
225.98,left-handed,electric-guitars,Jet Guitars,JS-400 Left Handed,,Sunburst,Brand New,False,245.29,False,2022-03-21T11:26:29-05:00
1699.99,left-handed,electric-guitars,Fender,American Professional II Stratocaster Left-Hand,2021,Olympic White,Brand New,False,0.00,False,2022-03-21T11:04:20-05:00
665.46,left-handed,electric-guitars,Fender,014-5222-500,,,Brand New,False,0.00,False,2022-03-21T10:41:26-05:00
2684.49,left-handed,electric-guitars,Gibson,LPS600LB8NH1,,,Brand New,False,0.00,False,2022-03-21T09:36:03-05:00
1815.83,left-handed,electric-guitars,Gibson,SG6100LVENH1,,,Brand New,False,0.00,False,2022-03-21T09:34:03-05:00
2684.49,left-handed,electric-guitars,Gibson,LPS5P00LGTNH1,,,Brand New,False,0.00,False,2022-03-21T09:29:49-05:00
780.39,left-handed,electric-guitars,Fender,Player Stratocaster Left-Handed,,Tidepool Maple Neck,Excellent,False,0.00,False,2022-03-21T08:07:25-05:00
849.99,left-handed,electric-guitars,Visit the Fender Store,Stratocaster Electric Guitar - Maple LH Fingerboard - Tidepool,,,Brand New,False,0.00,False,2022-03-21T07:50:12-05:00
1701.51,left-handed,electric-guitars,Fender,American Professional Jazzmaster Left-Handed with Maple Fretboard,2019,Mystic Seafoam,Mint,False,0.00,True,2022-03-21T07:46:44-05:00
890.46,left-handed,electric-guitars,Fender,Fender Player Stratocaster® Left-Handed,2022,Black,Brand New,False,90.75,True,2022-03-21T06:48:14-05:00
563.82,left-handed,electric-guitars,Schecter,#2063,,,Brand New,False,49.71,False,2022-03-20T18:20:59-05:00
289.99,left-handed,electric-guitars,Squier,Affinity Telecaster Left Handed,2022,Butterscotch Blonde,Brand New,False,34.00,False,2022-03-20T16:32:23-05:00
1490.00,left-handed,electric-guitars,Fender,American Professional II Stratocaster Left-Handed with Maple Fretboard,2020 - Present,Olympic White,Mint,False,0.00,True,2022-03-20T15:09:54-05:00
567.17,left-handed,electric-guitars,Jackson,Pro Series SL2 LH Soloist Left-Handed,2017 - Present,Metallic Black,Excellent,False,567.17,True,2022-03-20T14:22:01-05:00
674.55,left-handed,electric-guitars,Epiphone,Les Paul Standard Plustop PRO,,Heritage Cherry Sunburst,Excellent,False,0.00,True,2022-03-20T12:15:23-05:00
1099.00,left-handed,electric-guitars,ESP LTD,/LTD Left Handed EC-1000 VBLK Electric Guitar-,,Satin Black,Brand New,False,40.00,False,2022-03-20T00:07:13-05:00
695.00,left-handed,electric-guitars,Agile,AD-2500,2006,Amber,Excellent,False,125.00,True,2022-03-19T15:47:46-05:00
110.00,left-handed,electric-guitars,Squier,Affinity Series Stratocaster Left-Handed,2018,Brown Sunburst,Very Good,False,0.00,True,2022-03-19T13:35:26-05:00
599.00,left-handed,electric-guitars,Fender,Standard Stratocaster Left Handed,1998,Sunburst,Good,False,65.00,True,2022-03-19T13:16:27-05:00
899.99,left-handed,electric-guitars,Gretsch,G5420LH,,Orange Stain,Brand New,False,0.00,False,2022-03-19T12:12:13-05:00
135.00,left-handed,electric-guitars,Peavey,Raptor Plus Left Handed,2000's,Black / White,Very Good,False,60.00,True,2022-03-19T11:47:38-05:00
1100.00,left-handed,electric-guitars,Fender,American Standard Stratocaster with Maple Fretboard,1995,Arctic White,Very Good,False,70.00,True,2022-03-19T11:04:07-05:00
544.48,left-handed,electric-guitars,Epiphone,Les Paul Standard,2019,Black,Excellent,False,283.59,True,2022-03-19T09:52:24-05:00
1481.96,left-handed,electric-guitars,D'Angelico,Left Handed  EX-SS with Upgrades,,,Excellent,False,0.00,False,2022-03-18T18:43:54-05:00
849.99,left-handed,electric-guitars,Fender,Player Stratocaster Left-Handed,,,Brand New,False,59.00,False,2022-03-18T16:49:51-05:00
1349.99,left-handed,electric-guitars,Fender,Kurt Cobain Jaguar NOS,,3 Tone Sunburst,Very Good,False,12.50,True,2022-03-18T16:43:48-05:00
510.45,left-handed,electric-guitars,Lag,ROXANE 500,,,Very Good,False,56.72,True,2022-03-18T14:36:36-05:00
199.99,left-handed,electric-guitars,Squier,2017 AFFINITY STRATOCASTER,,,Very Good,False,79.00,False,2022-03-18T14:21:38-05:00
849.99,left-handed,electric-guitars,Fender,014-4513-506,2022,Black,Brand New,False,0.00,False,2022-03-18T12:20:42-05:00
1807.55,left-handed,electric-guitars,Fender,American Professional II Stratocaster Left-Handed with Maple Fretboard,2020 - Present,Mercury,Brand New,False,24.87,False,2022-03-18T12:18:43-05:00
903.77,left-handed,electric-guitars,Fender,Player Telecaster Left-Handed with Maple Fretboard,2018 - Present,3 Color Sunburst,Brand New,False,0.00,True,2022-03-18T11:52:29-05:00
2211.97,left-handed,electric-guitars,Guillaumie,Stratocaster Like,2016,Brillante,Excellent,False,283.59,True,2022-03-18T10:29:26-05:00
639.95,left-handed,electric-guitars,Agile,Legacy Plus 727 Satin Blue / Purple Burst Left Handed Electric Guitar,,,Brand New,False,18.95,True,2022-03-18T10:12:34-05:00
1699.99,left-handed,electric-guitars,Fender,0113950719,,Miami Blue,Brand New,False,0.00,False,2022-03-18T02:37:09-05:00
